Format Version,1.24,Take Name,Take 2025-07-02 05.22.24 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-02 05.22.25.163 午後,Capture Start Frame,702449,Total Frames in Take,666,Total Exported Frames,666,Rotation Type,YXZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
390,3.250000,-176.760544,-20.220160,-179.665680,-19.756735,79.944946,541.355103,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.030701,88.631393,516.315063,-70.353134,50.468781,539.734009,24.861664,51.386955,538.049500,-162.324585,123.080803,570.734680,32.024097,89.018982,514.866577,127.183006,90.069458,565.520996,,,,,,,,,,-162.217361,83.259277,600.172546,-162.555786,76.313210,547.796692
391,3.258333,-176.722153,-20.956873,-179.899765,-19.728695,79.738213,541.177368,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.056129,88.699463,516.394104,-70.393761,50.705013,539.700256,24.950089,49.359261,537.203857,-162.306137,123.622131,571.155334,31.998079,89.160248,514.971619,127.178429,90.133972,565.643616,,,,,,,,,,-162.330170,83.560951,600.391113,-162.593628,76.439537,547.881104
392,3.266667,-176.752869,-22.016783,179.818558,-19.609272,79.681786,540.754089,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.050987,88.769547,516.481079,-70.428093,50.795033,539.709595,25.597185,47.722790,538.283875,-162.346436,123.598190,571.232849,31.909657,89.512421,515.073669,127.164543,90.123123,565.742493,,,,,,,,,,-162.376602,83.703522,600.587280,-162.600082,76.466614,547.939514
393,3.275000,-176.766937,-20.990826,-179.711533,-19.787800,80.229042,541.400146,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-68.953392,88.974167,516.764221,-70.423141,50.821182,539.725159,24.768648,50.486755,537.481750,-162.341492,123.570663,571.322205,31.908262,89.514282,515.158020,127.163734,90.121414,565.807800,,,,,,,,,,-162.407913,83.769241,600.719910,-162.594147,76.475883,547.985168
394,3.283333,-176.760498,-20.787361,-179.655212,-19.816988,80.238770,541.521973,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-68.949989,88.959145,516.680420,-70.419243,50.844990,539.720947,24.514782,50.809483,536.845093,-162.350494,123.566528,571.299561,31.920624,89.499916,515.181519,127.176300,90.127464,565.832153,,,,,,,,,,-162.539978,84.515335,601.370605,-162.581558,76.472191,548.000977
395,3.291667,-176.742447,-21.056831,-179.814255,-19.776388,80.039970,541.371155,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.012810,88.815231,516.519104,-70.408394,50.811409,539.732605,24.833067,49.968868,537.362488,-162.339279,123.589355,571.284607,31.930309,89.544731,515.170227,127.169609,90.138351,565.806152,,,,,,,,,,-162.551666,84.480980,601.480408,-162.576614,76.457062,547.985962
396,3.300000,-176.732819,-21.832129,179.880280,-19.646507,79.721550,540.917114,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.039673,88.766930,516.481689,-70.385811,50.709888,539.757629,25.448986,48.135971,538.025269,-162.320404,123.587769,571.245667,31.923693,89.539520,515.078430,127.170502,90.128021,565.763306,,,,,,,,,,-162.539917,84.422218,601.440735,-162.576828,76.447739,547.965088
397,3.308333,-176.731567,-22.374058,179.628555,-19.444403,79.354912,540.579712,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.038422,88.753937,516.467346,-70.358414,50.570934,539.802856,26.147367,46.316437,539.101318,-162.307068,123.597298,571.245239,31.918190,89.500458,515.045776,127.172295,90.087624,565.709656,,,,,,,,,,-162.541565,84.439682,601.382507,-162.590576,76.434540,547.940491
398,3.316667,-176.671906,-22.244293,179.549301,-19.253935,79.004494,540.723389,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.031418,88.775726,516.458801,-70.310448,50.411884,539.899292,26.750214,44.750114,540.048157,-162.284836,123.588081,571.262634,31.917612,89.526093,515.044739,127.181633,90.096107,565.697632,,,,,,,,,,-162.532455,84.464447,601.360474,-162.588730,76.457848,547.932983
399,3.325000,-176.660385,-20.767502,-179.781250,-19.795183,79.938530,541.540344,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.022400,88.774628,516.465027,-70.226089,50.167637,540.065857,24.612894,50.604614,536.857727,-162.268127,123.579483,571.272949,31.928093,89.495125,515.046692,127.177193,90.095291,565.708130,,,,,,,,,,-162.540878,84.481438,601.370605,-162.587463,76.443680,547.945801
400,3.333333,-176.669525,-20.251474,-179.601105,-19.876558,80.164246,541.774841,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.045761,88.750992,516.478149,-70.191414,50.111839,540.108826,23.489145,53.184124,534.891907,-162.340057,123.588394,571.235291,31.928267,89.510269,515.070435,127.171082,90.126396,565.739014,,,,,,,,,,-162.537674,84.464500,601.390381,-162.576752,76.439713,547.953491
401,3.341667,-176.659134,-20.603762,-179.753876,-19.809872,79.988533,541.648071,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.042740,88.764168,516.480774,-70.203888,50.139046,540.100037,24.549263,51.110435,537.085938,-162.361725,123.586212,571.229065,31.928431,89.526703,515.079834,127.173424,90.127014,565.747620,,,,,,,,,,-162.543106,84.449844,601.400818,-162.580078,76.440758,547.960754
402,3.350000,-176.668655,-20.778946,-179.809616,-19.772669,79.941277,541.569946,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.045418,88.777870,516.489685,-70.216438,50.173607,540.081055,24.862915,50.835182,537.769165,-162.330887,123.588127,571.243652,31.925343,89.530075,515.119934,127.177002,90.091599,565.744507,,,,,,,,,,-162.537216,84.432106,601.384521,-162.574524,76.455597,547.965881
403,3.358333,-176.682922,-20.658443,-179.754990,-19.785082,80.015976,541.591675,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.037453,88.783501,516.475159,-70.230400,50.216595,540.070435,24.785696,51.276253,537.812561,-162.316055,123.582008,571.244507,31.919252,89.525085,515.071533,127.176361,90.092842,565.734192,,,,,,,,,,-162.546356,84.470650,601.395996,-162.582825,76.444427,547.957336
404,3.366667,-176.701431,-20.598364,-179.721542,-19.787222,80.065178,541.587219,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.039299,88.781334,516.470947,-70.238274,50.245609,540.007324,24.847254,51.294376,538.005066,-162.378311,123.029381,571.014282,31.928413,89.515587,515.103943,127.176788,90.081375,565.720947,,,,,,,,,,-162.533157,84.492996,601.398926,-162.579117,76.456276,547.946167
405,3.375000,-176.699539,-20.517672,-179.697449,-19.799009,80.106415,541.613892,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.036743,88.771729,516.469849,-70.267715,50.317822,539.972961,24.764381,51.481495,537.978516,-162.301758,123.583603,571.249878,31.918682,89.517357,515.063660,127.180351,90.112778,565.720642,,,,,,,,,,-162.541748,84.474930,601.388184,-162.584518,76.439140,547.951172
406,3.383333,-176.706863,-20.545938,-179.710785,-19.794594,80.097023,541.600464,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.038757,88.761734,516.478210,-70.288818,50.394398,539.938965,24.778818,51.591846,537.976196,-162.330414,123.572838,571.246155,31.921696,89.513748,515.074219,127.185272,90.117645,565.739014,,,,,,,,,,-162.534988,84.452026,601.381348,-162.582870,76.443275,547.950439
407,3.391667,-176.717300,-20.555655,-179.699432,-19.794697,80.123451,541.592529,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.040237,88.781967,516.483765,-70.295998,50.452400,539.905579,24.811588,51.667763,538.109680,-162.335419,123.574745,571.248535,31.920042,89.528267,515.077393,127.181786,90.102013,565.742981,,,,,,,,,,-162.552216,84.431412,601.384216,-162.583710,76.452316,547.967468
408,3.400000,-176.686142,-21.256277,-179.943329,-19.743736,79.812531,541.278809,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.046448,88.778145,516.485657,-70.332573,50.488445,539.885010,24.988703,49.347637,537.272522,-162.330002,123.569962,571.231750,31.920214,89.524818,515.069275,127.178413,90.107254,565.739685,,,,,,,,,,-162.532211,84.454788,601.392456,-162.573868,76.437401,547.961243
409,3.408333,-176.692047,-20.820133,-179.777710,-19.802862,79.984131,541.485107,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.038155,88.768768,516.469971,-70.325989,50.484062,539.874084,24.560898,50.826637,536.846497,-162.315399,123.593796,571.234436,31.926151,89.509933,515.066345,127.178192,90.101868,565.725525,,,,,,,,,,-162.547134,84.474098,601.396484,-162.578049,76.434807,547.956177
410,3.416667,-176.683533,-20.914232,-179.817932,-19.791565,79.911690,541.453552,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.032654,88.747322,516.470337,-70.315994,50.465736,539.880005,24.629904,50.238186,536.693604,-162.315536,123.573586,571.235107,31.933355,89.485390,515.096680,127.178741,90.102982,565.733154,,,,,,,,,,-162.526672,84.441513,601.376892,-162.576782,76.441925,547.953918
411,3.425000,-176.684952,-21.373806,179.999710,-19.704393,79.747711,541.214661,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.034508,88.760078,516.473511,-70.302979,50.426376,539.910522,25.194946,49.061848,537.872009,-162.315674,123.580307,571.244202,31.923176,89.522148,515.077332,127.188164,90.097427,565.738159,,,,,,,,,,-162.550842,84.483727,601.405518,-162.580002,76.426941,547.952698
412,3.433333,-176.682983,-20.802206,-179.786682,-19.793388,79.979683,541.520691,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.044083,88.778191,516.485046,-70.281929,50.370007,539.950745,24.726334,50.668953,537.370239,-162.314743,123.576591,571.255493,31.925428,89.534767,515.071716,127.174850,90.099052,565.733887,,,,,,,,,,-162.535904,84.461784,601.400635,-162.572418,76.436150,547.966675
413,3.441667,-176.665649,-20.993738,-179.860687,-19.783224,79.860771,541.437744,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.038948,88.766571,516.476746,-70.262970,50.341526,539.973083,24.723814,50.027103,536.846802,-162.332535,123.585434,571.231567,31.923727,89.513878,515.072021,127.171516,90.106873,565.730347,,,,,,,,,,-162.550354,84.459152,601.401794,-162.572571,76.414581,547.963379
414,3.450000,-176.656296,-21.451130,179.952438,-19.694889,79.660782,541.211487,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.031898,88.767456,516.474548,-70.248695,50.304134,539.993835,25.195412,48.770466,537.603760,-162.316284,123.587082,571.233276,31.934301,89.497581,515.107544,127.183975,90.114342,565.731567,,,,,,,,,,-162.535034,84.459450,601.391235,-162.571701,76.434189,547.963684
415,3.458333,-176.666000,-20.923307,-179.845993,-19.771029,79.879868,541.473999,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.025497,88.765083,516.481079,-70.240593,50.253433,540.022583,24.780123,50.240814,537.170959,-162.308472,123.580132,571.249878,31.928848,89.507866,515.070312,127.182869,90.102097,565.733032,,,,,,,,,,-162.544617,84.445282,601.380127,-162.573959,76.421898,547.960938
416,3.466667,-176.676865,-20.704987,-179.768295,-19.790094,79.990173,541.573914,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.039993,88.775391,516.487549,-70.240311,50.233875,540.019531,24.749573,50.911934,537.559937,-162.317184,123.575104,571.235046,31.924114,89.526276,515.069336,127.180801,90.096931,565.734619,,,,,,,,,,-162.528412,84.471298,601.396179,-162.571655,76.434265,547.963379
417,3.475000,-176.658218,-21.200348,-179.943619,-19.746859,79.765800,541.352600,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.039314,88.775620,516.480225,-70.239464,50.263237,540.020874,24.985308,49.337830,537.270203,-162.334396,123.581688,571.244690,31.921028,89.523499,515.071899,127.169640,90.086159,565.735962,,,,,,,,,,-162.551376,84.467880,601.400330,-162.580551,76.443245,547.965088
418,3.483333,-176.667465,-20.694605,-179.759399,-19.810740,79.979164,541.584106,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.039490,88.766945,516.480957,-70.249252,50.274673,539.999817,24.521225,50.899548,536.747314,-162.325729,123.584167,571.229309,31.923693,89.511536,515.070129,127.180473,90.112961,565.733032,,,,,,,,,,-162.531479,84.441414,601.385620,-162.579407,76.451424,547.959656
419,3.491667,-176.681732,-20.668211,-179.757217,-19.796785,80.009079,541.567871,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.036400,88.756577,516.476013,-70.268188,50.321823,539.996338,24.673899,51.034836,537.291809,-162.318604,123.596107,571.227844,31.921167,89.509567,515.066956,127.186073,90.123474,565.731323,,,,,,,,,,-162.552887,84.464981,601.398132,-162.588028,76.445259,547.957825
420,3.500000,-176.699600,-20.627945,-179.729691,-19.788488,80.067322,541.578247,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.038124,88.771469,516.477661,-70.264313,50.365540,539.972534,24.786259,51.318573,537.816223,-162.313980,123.576576,571.236084,31.930346,89.535500,515.067627,127.182854,90.100418,565.736389,,,,,,,,,,-162.541077,84.479073,601.407288,-162.585892,76.435867,547.962891
421,3.508333,-176.678802,-21.259840,-179.945221,-19.734913,79.793221,541.293335,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.040581,88.774887,516.476807,-70.285637,50.399834,539.930969,25.029776,49.235886,537.343262,-162.315826,123.574791,571.233643,31.931932,89.512238,515.110107,127.168465,90.088470,565.729675,,,,,,,,,,-162.546600,84.464973,601.401123,-162.574203,76.424805,547.967529
422,3.516667,-176.688721,-22.082048,179.742447,-19.572435,79.518990,540.828613,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.041428,88.771530,516.479858,-70.291336,50.427326,539.927734,25.724710,47.441685,538.430664,-162.318558,123.576401,571.241638,31.922430,89.530716,515.072388,127.172501,90.097511,565.730957,,,,,,,,,,-162.534180,84.452400,601.384888,-162.566940,76.430252,547.969238
423,3.525000,-176.684906,-22.337824,179.569214,-19.374496,79.199226,540.682983,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.037804,88.770454,516.477295,-70.301689,50.417809,539.931030,26.402866,45.675014,539.522522,-162.305099,123.575912,571.256348,31.918478,89.527328,515.062744,127.175819,90.119621,565.735535,,,,,,,,,,-162.543488,84.459541,601.386414,-162.577927,76.429375,547.960083
424,3.533333,-176.673126,-20.866480,-179.807968,-19.787676,79.931931,541.493286,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.032928,88.769409,516.479553,-70.259598,50.343399,539.980042,24.699314,50.387115,537.002747,-162.276123,123.571869,571.277954,31.923283,89.509193,515.068359,127.178772,90.102768,565.731079,,,,,,,,,,-162.538055,84.452446,601.382324,-162.577881,76.450508,547.958435
425,3.541667,-176.678696,-20.767786,-179.774017,-19.798491,79.979752,541.535583,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.036575,88.761551,516.479004,-70.263107,50.333908,539.971680,24.664009,50.774227,537.120056,-162.329605,123.574425,571.231018,31.921379,89.523880,515.072754,127.177940,90.094978,565.727051,,,,,,,,,,-162.551559,84.475426,601.398682,-162.579803,76.446274,547.963318
426,3.550000,-176.699646,-20.696781,-179.742065,-19.804049,80.034416,541.537231,-47.740501,-1.971360,33.265198,-52.286400,24.814800,-10.443900,44.451099,31.496599,-15.547800,-143.274994,-32.051998,-6.589080,53.560600,-0.909425,26.228600,145.290009,-21.378599,-26.913000,89.721901,-1.679277,48.615948,-162.402725,94.548050,574.852905,23.216801,19.667599,0.292987,-26.640400,10.981600,0.395030,3.423610,-30.649099,-0.688046,-69.040840,88.760391,516.482605,-70.268257,50.343098,539.973877,24.714392,51.098747,537.401917,-162.404938,123.010452,571.005005,31.928219,89.523872,515.067444,127.166512,90.084999,565.724060,,,,,,,,,,-162.537949,84.436935,601.374268,-162.569992,76.442879,547.954102
